name,symbol,slug,first_historical_data,last_historical_data,history_has_been_saved
MINDOL,MIN,mindol,2019-03-29T18:54:09.000Z,2020-12-02T13:24:03.000Z,0
Gene Source Code Chain,GENE,gene-source-code-chain,2018-09-14T19:19:25.000Z,2020-12-02T13:24:03.000Z,0
Invictus Hyperion Fund,IHF,invictus-hyperion-fund,2018-09-17T19:59:22.000Z,2020-12-02T13:24:04.000Z,0
UChain,UCN,uchain,2018-09-17T19:59:23.000Z,2020-12-02T13:24:03.000Z,0
MobilinkToken,MOLK,mobilinktoken,2018-09-17T19:59:27.000Z,2020-12-02T13:24:03.000Z,0
Eden,EDN,eden,2018-09-17T19:59:26.000Z,2020-12-02T13:24:03.000Z,0
Gemini Dollar,GUSD,gemini-dollar,2018-10-06T02:29:29.000Z,2020-12-02T13:24:04.000Z,0
Spendcoin,SPND,spendcoin,2018-09-18T22:09:27.000Z,2020-12-02T13:24:03.000Z,0
Castle,CSTL,castle,2018-09-18T22:09:24.000Z,2020-12-02T13:24:03.000Z,0
CryptoFlow,CFL,cryptoflow,2018-09-18T22:09:29.000Z,2020-12-02T13:24:03.000Z,0
Playgroundz,IOG,playgroundz,2018-09-21T18:49:20.000Z,2020-12-02T13:24:04.000Z,0
smARTOFGIVING,AOG,smartofgiving,2018-09-21T01:14:26.000Z,2020-12-02T13:24:03.000Z,0
Cryptrust,CTRT,cryptrust,2018-09-21T01:14:27.000Z,2020-12-02T13:24:03.000Z,0
TCOIN,TCN,tcoin,2018-09-21T01:14:27.000Z,2020-12-02T13:24:04.000Z,0
PAYCENT,PYN,paycent,2018-09-21T18:49:21.000Z,2020-12-02T13:24:04.000Z,0
PluraCoin,PLURA,pluracoin,2018-09-21T18:49:21.000Z,2020-12-02T13:24:03.000Z,0
Robotina,ROX,robotina,2018-09-21T18:49:20.000Z,2020-12-02T13:24:03.000Z,0
SIX,SIX,six,2018-09-21T18:49:21.000Z,2020-12-02T13:24:03.000Z,0
CMITCOIN,CMIT,cmitcoin,2018-09-21T18:59:24.000Z,2020-12-02T13:24:04.000Z,0
Fantasy Sports,DFS,fantasy-sports,2019-09-06T23:04:06.000Z,2020-12-02T13:24:03.000Z,0
Paxos Standard,PAX,paxos-standard,2018-09-27T20:54:23.000Z,2020-12-02T13:24:03.000Z,0
CrowdWiz,WIZ,crowdwiz,2018-11-14T21:24:23.000Z,2020-12-02T13:24:04.000Z,0
Gossip Coin,GOSS,gossipcoin,2018-09-24T23:19:25.000Z,2020-12-02T13:24:04.000Z,0
X-CASH,XCASH,x-cash,2018-09-24T23:19:29.000Z,2020-12-02T13:24:03.000Z,0
Shard,SHARD,shard,2018-09-24T23:19:27.000Z,2020-12-02T13:24:04.000Z,0
IQeon,IQN,iqeon,2018-09-24T23:19:23.000Z,2020-12-02T13:24:03.000Z,0
QChi,QCH,qchi,2018-11-01T01:04:36.000Z,2020-12-02T13:24:04.000Z,0
PAXEX,PAXEX,paxex,2018-09-24T23:19:23.000Z,2020-12-02T13:24:03.000Z,0
Mallcoin,MLC,mallcoin,2018-09-26T02:24:21.000Z,2020-12-02T13:24:03.000Z,0
ANON,ANON,anon,2018-09-26T02:24:27.000Z,2020-12-02T13:24:04.000Z,0
Ecoreal Estate,ECOREAL,ecoreal-estate,2018-09-26T02:24:22.000Z,2020-12-02T13:24:04.000Z,0
DAPS Coin,DAPS,daps-coin,2018-09-26T02:24:22.000Z,2020-12-02T13:24:04.000Z,0
CARAT,CARAT,carat,2018-09-26T02:24:23.000Z,2020-12-02T13:24:04.000Z,0
MNPCoin,MNP,mnpcoin,2018-09-26T02:24:25.000Z,2020-12-02T13:24:04.000Z,0
GoldenPyrex,GPYX,goldenpyrex,2018-10-09T19:29:27.000Z,2020-12-02T13:24:04.000Z,0
ZB Token,ZB,zb-token,2018-09-27T20:54:28.000Z,2020-12-02T13:24:04.000Z,0
MidasProtocol,MAS,midasprotocol,2018-09-27T20:54:22.000Z,2020-12-02T13:24:03.000Z,0
TRONCLASSIC,TRXC,tronclassic,2018-09-27T20:54:21.000Z,2020-12-02T13:24:04.000Z,0
The Midas Touch Gold,TMTG,the-midas-touch-gold,2018-09-27T20:54:24.000Z,2020-12-02T13:24:04.000Z,0
Digital Asset Guarantee Token,DAGT,digital-asset-guarantee-token,2018-09-30T00:24:25.000Z,2020-12-02T13:24:04.000Z,0
Helper Search Token,HSN,helper-search-token,2018-09-30T00:24:25.000Z,2020-12-02T13:24:04.000Z,0
Eristica,ERT,eristica,2018-09-30T00:24:25.000Z,2020-12-02T13:24:04.000Z,0
MintMe.com Coin,MINTME,mintme-com-coin,2018-09-30T00:24:29.000Z,2020-12-02T13:24:04.000Z,0
Auxilium,AUX,auxilium,2018-10-01T17:59:22.000Z,2020-12-02T13:24:04.000Z,0
WXCOINS,WXC,wxcoins,2018-10-01T17:59:24.000Z,2020-12-02T13:24:03.000Z,0
PLATINCOIN,PLC,platincoin,2018-10-01T17:59:26.000Z,2020-12-02T13:24:04.000Z,0
VeriSafe,VSF,verisafe,2018-10-01T17:59:25.000Z,2020-12-02T13:24:04.000Z,0
SafeInsure,SINS,safeinsure,2018-10-01T17:59:24.000Z,2020-12-02T13:24:04.000Z,0
CryptalDash,CRD,cryptaldash,2018-10-02T20:34:25.000Z,2020-12-02T13:24:04.000Z,0
Kuende,KUE,kuende,2019-05-21T18:44:05.000Z,2020-12-02T13:24:04.000Z,0
MIR COIN,MIR,mir-coin,2018-10-03T02:34:26.000Z,2020-12-02T13:24:04.000Z,0
Bethereum,BETHER,bethereum,2018-10-03T02:34:26.000Z,2020-12-02T13:24:04.000Z,0
Ragnarok,RAGNA,ragnarok,2018-10-03T02:34:26.000Z,2020-12-02T13:24:04.000Z,0
GenesisX,XGS,genesisx,2018-10-03T16:29:25.000Z,2020-12-02T13:24:04.000Z,0
WIZBL,WBL,wizbl,2018-10-03T16:29:25.000Z,2020-12-02T13:24:04.000Z,0
Civitas,CIV,civitas,2018-10-03T16:29:24.000Z,2020-12-02T13:24:04.000Z,0
Knekted,KNT,knekted,2018-10-03T16:29:28.000Z,2020-12-02T13:24:04.000Z,0
Benz,BENZ,benz,2018-10-05T01:54:28.000Z,2020-12-02T13:24:04.000Z,0
Actinium,ACM,actinium,2018-10-05T01:59:26.000Z,2020-12-02T13:24:04.000Z,0
BLAST,BLAST,blast,2018-10-08T18:49:27.000Z,2020-12-02T13:24:04.000Z,0
FREE Coin,FREE,free-coin,2018-10-05T01:59:25.000Z,2020-12-02T13:24:04.000Z,0
Tolar,TOL,tolar,2018-10-05T01:59:29.000Z,2020-12-02T13:24:04.000Z,0
Quantis Network,QUAN,quantis-network,2018-10-05T01:59:26.000Z,2020-12-02T13:24:04.000Z,0
MASTERNET,MASH,masternet,2018-10-05T01:54:28.000Z,2020-12-02T13:24:04.000Z,0
SteepCoin,STEEP,steepcoin,2018-10-05T01:59:29.000Z,2020-12-02T13:24:04.000Z,0
Neural Protocol,NRP,neural-protocol,2018-10-05T02:09:29.000Z,2020-12-02T13:24:04.000Z,0
SCRIV NETWORK,SCRIV,scriv-network,2018-10-05T20:54:28.000Z,2020-12-02T13:24:04.000Z,0
X12 Coin,X12,x12-coin,2018-10-05T20:54:26.000Z,2020-09-23T03:39:07.000Z,0
Ifoods Chain,IFOOD,ifoods-chain,2018-10-05T20:54:25.000Z,2020-12-02T13:24:04.000Z,0
EagleX,EGX,eaglex,2018-10-05T20:54:26.000Z,2020-12-02T13:24:04.000Z,0
Wixlar,WIX,wixlar,2018-10-05T20:54:30.000Z,2020-12-02T13:24:04.000Z,0
Block-Chain.com,BC,block-chain-com,2018-10-11T16:34:27.000Z,2020-12-02T13:24:04.000Z,0
Ondori,RSTR,ondori,2018-10-08T18:49:26.000Z,2020-12-02T13:24:04.000Z,0
USD Coin,USDC,usd-coin,2018-10-08T18:49:28.000Z,2020-12-02T13:24:04.000Z,0
Simmitri,SIM,simmitri,2018-10-08T18:54:26.000Z,2020-12-02T13:24:04.000Z,0
nDEX,NDX,ndex,2018-10-09T19:29:27.000Z,2020-12-02T13:24:04.000Z,0
ZeusNetwork,ZEUS,zeusnetwork,2018-10-09T19:29:28.000Z,2020-12-02T13:24:04.000Z,0
Buggyra Coin Zero,BCZERO,buggyra-coin-zero,2018-10-09T19:29:26.000Z,2020-12-02T13:24:04.000Z,0
Digiwage,WAGE,digiwage,2018-10-09T19:29:26.000Z,2020-12-02T13:24:04.000Z,0
Future1coin,F1C,future1coin,2018-10-09T19:29:26.000Z,2020-12-02T13:24:04.000Z,0
Metadium,META,metadium,2018-10-09T19:29:30.000Z,2020-12-02T13:24:04.000Z,0
Quasarcoin,QAC,quasarcoin,2018-10-09T19:29:26.000Z,2020-12-02T13:24:04.000Z,0
Kabberry Coin,KKC,kabberry-coin,2018-10-10T21:29:27.000Z,2020-12-02T13:24:04.000Z,0
SHPING,SHPING,shping,2018-10-10T21:29:26.000Z,2020-12-02T13:24:04.000Z,0
Sharpay,S,sharpay,2018-10-10T21:29:30.000Z,2020-12-02T13:24:04.000Z,0
QYNO,QNO,qyno,2018-10-10T21:44:27.000Z,2020-12-02T13:24:04.000Z,0
Agrolot,AGLT,agrolot,2018-10-10T21:29:56.000Z,2020-12-02T13:24:04.000Z,0
Cyber Movie Chain,CMCT,cyber-movie-chain,2018-10-11T16:34:26.000Z,2020-12-02T13:24:04.000Z,0
Iconic Token,ICNQ,iconic-token,2018-10-11T16:34:27.000Z,2020-12-02T13:24:04.000Z,0
Rapids,RPD,rapids,2018-10-11T16:34:28.000Z,2020-12-02T13:24:04.000Z,0
EUNOMIA,ENTS,eunomia,2018-10-11T16:34:27.000Z,2020-12-02T13:24:05.000Z,0
Snetwork,SNET,snetwork,2018-10-11T17:24:24.000Z,2020-12-02T13:24:04.000Z,0
ABBC Coin,ABBC,abbc-coin,2018-10-12T19:44:29.000Z,2020-12-02T13:24:04.000Z,0
iDealCash,DEAL,idealcash,2018-10-12T19:44:28.000Z,2020-12-02T13:24:04.000Z,0
AirWire,WIRE,airwire,2018-10-12T19:44:24.000Z,2020-12-02T13:24:05.000Z,0
Divi,DIVI,divi,2018-10-12T19:44:22.000Z,2020-12-02T13:24:04.000Z,0
INDINODE,XIND,indinode,2018-10-12T19:44:31.000Z,2020-12-02T13:24:04.000Z,0
KUN,KUN,kun,2018-10-15T23:19:29.000Z,2020-12-02T13:24:04.000Z,0
Zenswap Network Token,ZNT,zenswap-network-token,2018-10-15T23:19:29.000Z,2020-12-02T13:24:05.000Z,0
Atheios,ATH,atheios,2018-10-15T23:19:27.000Z,2020-12-02T13:24:04.000Z,0
Commerce Data Connection,CDC,commerce-data-connection,2018-10-15T23:19:33.000Z,2020-12-02T13:24:04.000Z,0
MMOCoin,MMO,mmocoin,2018-10-15T23:19:30.000Z,2020-12-02T13:24:04.000Z,0
BLOC.MONEY,BLOC,bloc-money,2018-10-17T00:34:29.000Z,2020-12-02T13:24:05.000Z,0
Ether-1,ETHO,ether-1,2018-10-17T00:34:26.000Z,2020-12-02T13:24:04.000Z,0
Decentralized Asset Trading Platform,DATP,decentralized-asset-trading-platform,2018-10-17T00:34:29.000Z,2020-12-02T13:24:04.000Z,0
DEEX,DEEX,deex,2018-10-17T00:34:28.000Z,2020-12-02T13:24:04.000Z,0
PlusOneCoin,PLUS1,plusonecoin,2018-10-17T00:34:29.000Z,2020-12-02T13:24:05.000Z,0
Iridium,IRD,iridium,2018-10-17T00:39:30.000Z,2020-12-02T13:24:04.000Z,0
ZBG Token,ZT,zbg-token,2018-10-23T23:54:27.000Z,2020-12-02T13:24:04.000Z,0
GoHelpFund,HELP,gohelpfund,2018-10-17T17:44:30.000Z,2020-12-02T13:24:04.000Z,0
Bitcoinus,BITS,bitcoinus,2018-10-17T17:44:30.000Z,2020-12-02T13:24:05.000Z,0
RPICoin,RPI,rpicoin,2018-10-17T17:44:28.000Z,2020-12-02T13:24:04.000Z,0
Cheesecoin,CHEESE,cheesecoin,2018-10-17T20:04:28.000Z,2020-12-02T13:24:04.000Z,0
Alt.Estate token,ALT,alt-estate-token,2018-10-17T20:09:27.000Z,2020-12-02T13:24:04.000Z,0
Insureum,ISR,insureum,2018-10-18T21:04:26.000Z,2020-12-02T13:24:05.000Z,0
Squorum,SQR,squorum,2018-10-18T21:04:30.000Z,2020-12-02T13:24:04.000Z,0
Fivebalance,FBN,fivebalance,2018-10-18T21:04:27.000Z,2020-12-02T13:24:04.000Z,0
TrueDeck,TDP,truedeck,2018-10-18T21:04:26.000Z,2020-12-02T13:24:05.000Z,0
Dragon Token,DT,dragon-token,2018-10-23T23:54:30.000Z,2020-12-02T13:24:05.000Z,0
JSECOIN,JSE,jsecoin,2018-10-18T21:04:30.000Z,2020-10-23T03:14:00.000Z,0
YGGDRASH,YEED,yeed,2018-10-19T18:49:28.000Z,2020-12-02T13:24:04.000Z,0
BOX Token,BOX,box-token,2018-10-19T18:49:26.000Z,2020-12-02T13:24:04.000Z,0
Italian Lira,ITL,italian-lira,2018-10-19T18:49:26.000Z,2020-12-02T13:24:05.000Z,0
Asura Coin,ASA,asura-coin,2018-10-19T18:49:26.000Z,2020-12-02T13:24:04.000Z,0
BitMoney,BIT,bitmoney,2018-10-19T18:49:28.000Z,2020-12-02T13:24:04.000Z,0
MODEL-X-coin,MODX,model-x-coin,2018-10-22T21:39:25.000Z,2020-12-02T13:24:05.000Z,0
StrongHands Masternode,SHMN,stronghands-masternode,2019-01-08T22:49:34.000Z,2020-12-02T13:24:05.000Z,0
Peony,PNY,peony,2018-10-22T21:39:26.000Z,2020-12-02T13:24:04.000Z,0
Teloscoin,TELOS,teloscoin,2018-10-22T21:39:25.000Z,2020-12-02T13:24:04.000Z,0
Waletoken,WTN,waletoken,2018-10-22T21:39:24.000Z,2020-12-02T13:24:04.000Z,0
Gravity,GZRO,gravity,2018-10-23T19:44:25.000Z,2020-12-02T13:24:05.000Z,0
Escroco Emerald,ESCE,escroco-emerald,2018-10-23T19:44:27.000Z,2020-12-02T13:24:04.000Z,0
Valuto,VLU,valuto,2018-10-23T19:44:27.000Z,2020-12-02T13:24:04.000Z,0
EZOOW,EZW,ezoow,2018-10-23T19:44:26.000Z,2020-12-02T13:24:05.000Z,0
Vetri,VLD,vetri,2018-10-23T19:44:27.000Z,2020-12-02T13:24:05.000Z,0
Bitcoin Zero,BZX,bitcoin-zero,2018-10-24T17:49:31.000Z,2020-12-02T13:24:04.000Z,0
Liquidity Network,LQD,liquidity-network,2018-10-25T17:14:26.000Z,2020-12-02T13:24:05.000Z,0
CryptoSoul,SOUL,cryptosoul,2018-10-25T17:14:23.000Z,2020-12-02T13:24:04.000Z,0
CommunityGeneration,CGEN,communitygeneration,2018-10-25T17:14:29.000Z,2020-12-02T13:24:05.000Z,0
HondaisCoin,HNDC,hondaiscoin,2018-10-25T17:14:26.000Z,2020-12-02T13:24:04.000Z,0
Typerium,TYPE,typerium,2018-10-25T17:14:22.000Z,2020-12-02T13:24:04.000Z,0
IONChain,IONC,ionchain,2018-10-26T20:24:28.000Z,2020-12-02T13:24:05.000Z,0
MicroBitcoin,MBC,microbitcoin,2018-10-26T20:24:26.000Z,2020-12-02T13:24:05.000Z,0
Provoco Token,VOCO,provoco-token,2018-10-26T20:24:23.000Z,2020-12-02T13:24:04.000Z,0
Alpha Coin,APC,alpha-coin,2018-10-26T20:49:28.000Z,2020-12-02T13:24:05.000Z,0
Fantom,FTM,fantom,2018-10-30T00:19:30.000Z,2020-12-02T13:24:05.000Z,0
SINOVATE,SIN,sinovate,2018-10-30T00:24:28.000Z,2020-12-02T13:24:05.000Z,0
DEX,DEX,dex,2018-10-30T00:19:27.000Z,2020-12-02T13:24:04.000Z,0
DarkPay,D4RK,darkpaycoin,2018-10-30T00:19:28.000Z,2020-12-02T13:24:04.000Z,0
Breezecoin,BRZE,breezecoin,2018-10-30T00:24:30.000Z,2020-12-02T13:24:05.000Z,0
SnodeCoin,SND,snodecoin,2018-10-31T01:29:32.000Z,2020-12-02T13:24:05.000Z,0
Crystal Token,CYL,crystal-token,2018-11-01T01:04:37.000Z,2020-12-02T13:24:05.000Z,0
Kleros,PNK,kleros,2018-11-01T19:34:33.000Z,2020-12-02T13:24:05.000Z,0
MediBit,MEDIBIT,medibit,2018-11-01T19:34:36.000Z,2020-12-02T13:24:05.000Z,0
Posscoin,POSS,posscoin,2018-11-01T19:34:37.000Z,2020-12-02T13:24:06.000Z,0
TV-TWO,TTV,tv-two,2018-11-01T19:34:39.000Z,2020-10-23T03:14:00.000Z,0
WeShow Token,WET,weshow-token,2018-11-01T19:34:35.000Z,2020-12-02T13:24:05.000Z,0
Bgogo Token,BGG,bgogo-token,2018-11-02T22:29:37.000Z,2020-12-02T13:24:05.000Z,0
Ethereum Meta,ETHM,ethereum-meta,2018-11-02T22:29:35.000Z,2020-12-02T13:24:05.000Z,0
PalletOne,PTN,palletone,2018-11-06T00:39:28.000Z,2020-12-02T13:24:05.000Z,0
Nerva,XNV,nerva,2018-11-07T00:49:31.000Z,2020-12-02T13:24:05.000Z,0
InterValue,INVE,intervalue,2018-11-07T00:49:31.000Z,2020-12-02T13:24:05.000Z,0
OSA Token,OSA,osa-token,2018-11-08T00:29:30.000Z,2020-12-02T13:24:06.000Z,0
EtherInc,ETI,etherinc,2018-11-08T00:29:31.000Z,2020-12-02T13:24:05.000Z,0
Humanscape,HUM,humanscape,2018-11-08T20:34:25.000Z,2020-12-02T13:24:05.000Z,0
Bitcoin SV,BSV,bitcoin-sv,2018-11-09T02:34:34.000Z,2020-12-02T13:24:05.000Z,0
Menlo One,ONE,menlo-one,2018-11-09T23:19:04.000Z,2020-10-23T03:14:00.000Z,0
SkyHub Coin,SHB,skyhub-coin,2018-11-12T22:19:31.000Z,2020-12-02T13:24:05.000Z,0
Vites,VITES,vites,2018-11-14T00:54:26.000Z,2020-12-02T13:24:05.000Z,0
VestChain,VEST,vestchain,2018-11-15T19:39:29.000Z,2020-12-02T13:24:05.000Z,0
Hyprr (Howdoo),UDOO,hyprr,2018-11-15T19:39:34.000Z,2020-12-02T13:24:06.000Z,0
CWV Chain,CWV,cwv-chain,2018-11-16T21:14:31.000Z,2020-12-02T13:24:05.000Z,0
Micromines,MICRO,micromines,2018-11-19T20:14:33.000Z,2020-12-02T13:24:05.000Z,0
Noir,NOR,noir,2018-11-21T01:39:32.000Z,2020-12-02T13:24:05.000Z,0
Business Credit Alliance Chain,BCAC,business-credit-alliance-chain,2018-11-21T16:39:31.000Z,2020-12-02T13:24:06.000Z,0
Dash Green,DASHG,dash-green,2019-01-14T23:44:40.000Z,2020-12-02T13:24:05.000Z,0
HyperQuant,HQT,hyperquant,2018-11-27T00:09:35.000Z,2020-12-02T13:24:05.000Z,0
Blockchain Certified Data Token,BCDT,blockchain-certified-data-token,2018-11-28T22:59:36.000Z,2020-12-02T13:24:05.000Z,0
ILCOIN,ILC,ilcoin,2018-11-27T00:09:35.000Z,2020-12-02T13:24:06.000Z,0
BEAT,BEAT,beat,2018-11-28T00:29:34.000Z,2020-10-23T03:14:00.000Z,0
Atlas Protocol,ATP,atlas-protocol,2018-11-28T00:29:36.000Z,2020-12-02T13:24:05.000Z,0
BitNautic Token,BTNT,bitnautic-token,2018-11-28T22:59:36.000Z,2020-12-02T13:24:05.000Z,0
Compendia,BIND,compendia,2018-11-30T18:14:35.000Z,2020-12-02T13:24:06.000Z,0
Zealium,NZL,zealium,2018-12-04T23:54:40.000Z,2020-12-02T13:24:05.000Z,0
QuadrantProtocol,EQUAD,quadrantprotocol,2018-12-04T23:59:38.000Z,2020-12-02T13:24:05.000Z,0
RSK Smart Bitcoin,RBTC,rsk-smart-bitcoin,2018-12-05T16:29:36.000Z,2020-12-02T13:24:05.000Z,0
Block-Logic,BLTG,block-logic,2018-12-07T01:09:35.000Z,2020-12-02T13:24:06.000Z,0
MXC,MXC,mxc,2018-12-07T01:09:35.000Z,2020-12-02T13:24:05.000Z,0
FOAM,FOAM,foam,2018-12-11T16:49:44.000Z,2020-12-02T13:24:05.000Z,0
Opacity,OPCT,opacity,2018-12-12T23:24:35.000Z,2020-12-02T13:24:05.000Z,0
BitGuild PLAT,PLAT,bitguild-plat,2018-12-13T18:19:35.000Z,2020-12-02T13:24:06.000Z,0
Kambria,KAT,kambria,2018-12-13T18:19:37.000Z,2020-12-02T13:24:05.000Z,0
Crypto.com Coin,CRO,crypto-com-coin,2018-12-14T17:39:38.000Z,2020-12-02T13:24:05.000Z,0
Lisk Machine Learning,LML,lisk-machine-learning,2018-12-14T20:14:36.000Z,2020-12-02T13:24:05.000Z,0
Aergo,AERGO,aergo,2018-12-17T19:44:36.000Z,2020-12-02T13:24:06.000Z,0
Skychain,SKCH,skychain,2018-12-17T19:44:35.000Z,2020-12-02T13:24:05.000Z,0
PlayGame,PXG,playgame,2018-12-18T20:44:37.000Z,2020-12-02T13:24:05.000Z,0
Livepeer,LPT,livepeer,2018-12-19T22:39:33.000Z,2020-12-02T13:24:05.000Z,0
Trade Token X,TIOX,trade-token-x,2018-12-20T21:49:34.000Z,2020-12-02T13:24:06.000Z,0
TENA,TENA,tena,2018-12-20T22:59:37.000Z,2020-12-02T13:24:05.000Z,0
TravelNote,TVNT,travelnote,2018-12-26T20:49:37.000Z,2020-12-02T13:24:05.000Z,0
Shivers,SHVR,shivers,2018-12-21T19:34:37.000Z,2020-12-02T13:24:05.000Z,0
Herbalist Token,HERB,herbalist-token,2018-12-21T20:49:34.000Z,2020-12-02T13:24:06.000Z,0
CoinUs,CNUS,coinus,2018-12-24T21:09:35.000Z,2020-12-02T13:24:05.000Z,0
Plus-Coin,NPLC,plus-coin,2018-12-26T20:49:41.000Z,2020-12-02T13:24:05.000Z,0
COVA,COVA,cova,2018-12-26T20:49:41.000Z,2020-12-02T13:24:05.000Z,0
ZumCoin,ZUM,zumcoin,2018-12-28T16:54:31.000Z,2020-12-02T13:24:06.000Z,0
Baer Chain,BRC,baer-chain,2018-12-28T23:34:32.000Z,2020-12-02T13:24:05.000Z,0
Fiii,FIII,fiii,2019-01-01T19:24:32.000Z,2020-12-02T13:24:05.000Z,0
Beacon,BECN,beacon,2019-01-01T23:04:36.000Z,2020-12-02T13:24:05.000Z,0
Lambda,LAMB,lambda,2019-01-02T16:44:35.000Z,2020-12-02T13:24:06.000Z,0
Fountain,FTN,fountain,2019-01-03T00:04:33.000Z,2020-12-02T13:24:05.000Z,0
QUINADS,QUIN,quinads,2019-01-03T15:24:37.000Z,2020-12-02T13:24:05.000Z,0
Stronghold Token,SHX,stronghold-token,2019-01-03T17:39:34.000Z,2020-12-02T13:24:05.000Z,0
HedgeTrade,HEDG,hedgetrade,2019-01-03T17:49:38.000Z,2020-12-02T13:24:06.000Z,0
Footballcoin,XFC,footballcoin,2019-01-03T18:29:37.000Z,2020-12-02T13:24:05.000Z,0
AgaveCoin,AGVC,agavecoin,2019-01-04T17:09:34.000Z,2020-12-02T13:24:05.000Z,0
Impleum,IMPL,impleum,2019-01-04T17:09:34.000Z,2020-12-02T13:24:05.000Z,0
Ultiledger,ULT,ultiledger,2019-01-07T23:39:37.000Z,2020-12-02T13:24:06.000Z,0
Atomic Wallet Coin,AWC,atomic-wallet-coin,2019-01-04T18:24:35.000Z,2020-12-02T13:24:05.000Z,0
ProxyNode,PRX,proxynode,2019-01-04T18:39:39.000Z,2020-12-02T13:24:05.000Z,0
Winco,WCO,winco,2019-01-04T18:54:35.000Z,2020-12-02T13:24:05.000Z,0
ROMToken,ROM,romtoken,2019-01-04T21:29:37.000Z,2020-12-02T13:24:06.000Z,0
DogeCash,DOGEC,dogecash,2019-01-07T23:59:37.000Z,2020-12-02T13:24:05.000Z,0
BitMax Token,BTMX,bitmax-token,2019-01-08T03:34:34.000Z,2020-12-02T13:24:05.000Z,0
ROIyal Coin,ROCO,roiyal-coin,2019-01-08T22:29:36.000Z,2020-12-02T13:24:05.000Z,0
Earneo,RNO,earneo,2019-01-08T22:59:35.000Z,2020-12-02T13:24:06.000Z,0
CENTERCOIN,CENT,centercoin,2019-01-08T23:59:37.000Z,2020-12-02T13:24:05.000Z,0
Italo,XTA,italo,2019-01-09T17:49:38.000Z,2020-12-02T13:24:05.000Z,0
AEN Smart Token,AENS,aen-smart-token,2019-01-09T17:49:37.000Z,2020-12-02T13:24:06.000Z,0
Bitcoiin,B2G,bitcoiin,2019-01-10T20:24:37.000Z,2020-12-02T13:24:06.000Z,0
BTC Lite,BTCL,btc-lite,2019-01-09T18:39:38.000Z,2020-12-02T13:24:05.000Z,0
Content Value Network,CVNT,content-value-network,2019-01-09T18:54:33.000Z,2020-12-02T13:24:05.000Z,0
BitBall,BTB,bitball,2019-01-10T21:24:37.000Z,2020-12-02T13:24:05.000Z,0
MoX,MOX,mox,2019-01-09T20:49:40.000Z,2020-12-02T13:24:06.000Z,0
Bulleon,BUL,bulleon,2019-01-10T22:39:37.000Z,2020-12-02T13:24:05.000Z,0
Kuai Token,KT,kuai-token,2019-01-12T00:29:39.000Z,2020-12-02T13:24:05.000Z,0
TOKOK,TOK,tokok,2019-01-12T00:29:39.000Z,2020-12-02T13:24:06.000Z,0
INMAX,INX,inmax,2019-01-12T00:49:39.000Z,2020-12-02T13:24:06.000Z,0
Hyperion,HYN,hyperion,2019-01-14T23:44:38.000Z,2020-12-02T13:24:05.000Z,0
SpectrumCash,XSM,spectrumcash,2019-01-14T23:49:39.000Z,2020-12-02T13:24:05.000Z,0
Observer,OBSR,observer,2019-01-15T23:49:35.000Z,2020-12-02T13:24:06.000Z,0
RSK Infrastructure Framework,RIF,rsk-infrastructure-framework,2019-01-16T23:54:38.000Z,2020-12-02T13:24:06.000Z,0
Beam,BEAM,beam,2019-01-17T19:44:37.000Z,2020-12-02T13:24:05.000Z,0
ADAMANT Messenger,ADM,adamant-messenger,2019-01-17T23:54:33.000Z,2020-12-02T13:24:05.000Z,0
v.systems,VSYS,v-systems,2019-03-05T16:34:05.000Z,2020-12-02T13:24:06.000Z,0
T.OS,TOSC,t-os,2019-01-19T00:04:40.000Z,2020-12-02T13:24:06.000Z,0
Exosis,EXO,exosis,2019-01-28T16:59:09.000Z,2020-12-02T13:24:05.000Z,0
Grin,GRIN,grin,2019-01-27T06:29:08.000Z,2020-12-02T13:24:06.000Z,0
Plair,PLA,plair,2019-01-28T21:49:08.000Z,2020-12-02T13:24:06.000Z,0
Cloudbric,CLB,cloudbric,2019-01-30T06:34:06.000Z,2020-12-02T13:24:06.000Z,0
LTO Network,LTO,lto-network,2019-02-06T01:54:08.000Z,2020-12-02T13:24:05.000Z,0
Cajutel,CAJ,cajutel,2019-01-31T23:44:08.000Z,2020-12-02T13:24:05.000Z,0
Amoveo,VEO,amoveo,2019-02-05T18:24:09.000Z,2020-12-02T13:24:06.000Z,0
Wrapped Bitcoin,WBTC,wrapped-bitcoin,2019-01-30T18:19:09.000Z,2020-12-02T13:24:06.000Z,0
BitTorrent,BTT,bittorrent,2019-01-31T18:19:07.000Z,2020-12-02T13:24:05.000Z,0
Stably USD,USDS,stableusd,2019-02-06T03:09:05.000Z,2020-12-02T13:24:06.000Z,0
Huobi Pool Token,HPT,huobi-pool-token,2019-02-01T16:24:11.000Z,2020-12-02T13:24:06.000Z,0
TEMCO,TEMCO,temco,2019-02-04T20:24:06.000Z,2020-12-02T13:24:06.000Z,0
SOLVE,SOLVE,solve,2019-02-04T16:49:10.000Z,2020-12-02T13:24:05.000Z,0
Flowchain,FLC,flowchain,2019-02-12T19:24:08.000Z,2020-12-02T13:24:05.000Z,0
Halo Platform,HALO,halo-platform,2019-02-07T15:24:06.000Z,2020-12-02T13:24:06.000Z,0
WOLLO,WLO,wollo,2019-02-06T20:39:08.000Z,2020-12-02T13:24:06.000Z,0
